TRANSACTION_ID,CUSTOMER_ID,AMOUNT,TRANSACTION_DATE,STATUS
595,3073,2720.14,2024-10-21,SUCCESS
596,6531,605.12,2024-07-10,SUCCESS
597,505,1733.71,2023-09-11,SUCCESS
598,1215,934.49,2024-09-28,SUCCESS
599,1532,3536.05,2025-02-10,SUCCESS
600,7577,4360.68,2024-07-15,SUCCESS
601,824,2891.68,2024-07-15,SUCCESS
602,929,2053.73,2023-04-04,FAILED
603,5030,4983.23,2023-04-08,SUCCESS
604,134,110.94,2022-05-08,FAILED
605,2106,1525.18,2024-12-13,PENDING
606,3628,1396.97,2022-08-17,SUCCESS
607,6317,1784.24,2024-10-28,SUCCESS
608,1853,1156.83,2022-04-13,SUCCESS
609,4911,1324.99,2024-01-15,SUCCESS
610,4176,1292.1,2023-06-15,SUCCESS
611,5349,2531.19,2023-09-30,SUCCESS
612,9443,1958.32,2022-06-20,SUCCESS
613,6191,3198.2,2022-05-06,FAILED
614,1257,2574.43,2025-01-18,SUCCESS
615,3377,921.19,2022-06-15,SUCCESS
616,5646,4051.17,2024-12-05,SUCCESS
617,3487,2363.62,2022-11-15,SUCCESS
618,3585,770.39,2024-01-13,PENDING
619,9589,838.56,2023-11-24,SUCCESS
620,8054,3985.86,2023-07-18,SUCCESS
621,3331,3516.45,2024-09-13,SUCCESS
622,2704,2535.11,2023-06-14,SUCCESS
623,8663,1533.88,2022-06-26,SUCCESS
624,8121,2305.31,2024-10-03,SUCCESS
625,7115,3184.24,2024-09-19,FAILED
626,1354,4397.02,2022-04-14,FAILED
627,5064,2781.56,2024-03-31,SUCCESS
628,8550,1387.29,2023-06-30,SUCCESS
629,7576,218.49,2024-09-10,SUCCESS
630,668,881.4,2022-12-09,SUCCESS
631,4469,3252.64,2024-11-19,FAILED
632,9338,806.38,2024-11-04,SUCCESS
633,6820,2410.29,2025-01-24,SUCCESS
634,3720,3496.28,2022-11-11,SUCCESS
635,2746,1544.58,2022-10-19,SUCCESS
636,7484,3347.18,2024-02-04,PENDING
637,540,2907.45,2025-01-31,FAILED
638,4965,2197.5,2022-06-28,PENDING
639,4836,4486.74,2024-03-15,SUCCESS
640,3776,3461.83,2023-07-08,SUCCESS
641,6043,1806.18,2024-12-26,SUCCESS
642,7103,4022.3,2022-08-27,SUCCESS
643,7313,3691.82,2023-10-09,FAILED
644,5321,3959.46,2024-02-21,SUCCESS
645,6133,3206.58,2024-06-22,SUCCESS
646,7892,1899.96,2023-12-08,SUCCESS
647,2780,1746.15,2022-08-16,PENDING
648,925,3272.49,2023-12-12,SUCCESS
649,1582,658.85,2023-09-25,PENDING
650,7715,4100.47,2024-02-22,SUCCESS
651,3325,1854.83,2022-09-08,SUCCESS
652,5714,3153.71,2022-03-18,SUCCESS
653,7027,2497.82,2023-03-16,SUCCESS
654,256,2599.04,2022-05-13,SUCCESS
655,4805,3691.34,2023-07-06,SUCCESS
656,1839,3135.22,2024-06-01,SUCCESS
657,10,1255.29,2022-07-21,FAILED
658,2872,375.76,2025-01-22,SUCCESS
659,8990,4201.97,2024-03-23,SUCCESS
660,7410,4425.05,2022-11-10,PENDING
661,7419,826.66,2024-12-02,SUCCESS
662,5125,1550.84,2024-03-18,SUCCESS
663,1016,1415.3,2025-02-27,SUCCESS
664,2194,4687.56,2023-01-26,SUCCESS
665,8416,1027.86,2023-01-18,FAILED
666,7450,836.86,2022-03-18,SUCCESS
667,4159,913.28,2024-01-30,SUCCESS
668,3926,3650.7,2025-01-27,SUCCESS
669,6971,4440.66,2024-01-20,SUCCESS
670,6939,1969.87,2024-12-17,SUCCESS
671,4785,684.72,2025-01-17,SUCCESS
672,4001,2930.68,2022-09-14,SUCCESS
673,1634,1053.63,2023-08-09,SUCCESS
674,7267,325.44,2025-01-26,SUCCESS
675,8703,4431.73,2023-12-17,SUCCESS
676,385,4354.85,2024-11-07,SUCCESS
677,405,4879.67,2024-11-24,SUCCESS
678,8176,2372.65,2024-11-02,SUCCESS
679,2001,1473.54,2022-08-07,SUCCESS
680,9861,3850.07,2024-10-06,SUCCESS
681,5990,906.57,2024-08-18,SUCCESS
682,1461,1220.24,2024-02-11,SUCCESS
683,7191,1282.13,2023-08-08,SUCCESS
684,7141,4758.34,2022-11-21,SUCCESS
685,3637,3650.47,2024-01-30,SUCCESS
686,4810,672.81,2024-10-18,SUCCESS
687,4179,468.77,2022-11-30,SUCCESS
688,7246,4214.86,2023-10-10,SUCCESS
689,6601,4012.36,2024-10-14,SUCCESS
690,5998,3356.62,2022-12-01,SUCCESS
691,2049,984.52,2023-02-03,SUCCESS
692,4781,2404.02,2024-01-14,SUCCESS
693,717,3015.62,2024-06-01,SUCCESS
694,7940,4661.03,2023-02-06,FAILED
695,5566,851.27,2024-05-18,SUCCESS
696,4545,2579.66,2023-07-21,SUCCESS
697,4977,792.97,2024-11-24,SUCCESS
698,3420,2222.03,2023-09-07,SUCCESS
699,7240,1004.67,2024-01-26,SUCCESS
700,9767,4181.75,2022-03-27,FAILED
701,250,1277.41,2024-03-07,SUCCESS
702,8866,2088.44,2025-01-10,SUCCESS
703,771,2041.9,2022-09-23,SUCCESS
704,4364,4332.14,2022-06-11,SUCCESS
705,1078,3790.2,2022-06-12,SUCCESS
706,8428,292.59,2022-05-22,SUCCESS
707,8581,340.1,2024-07-01,SUCCESS
708,7902,2758.23,2023-10-26,SUCCESS
709,4859,2141.46,2023-06-13,SUCCESS
710,6545,1381.54,2024-12-25,PENDING
711,4720,3964.14,2022-04-27,SUCCESS
712,2815,647.53,2023-10-28,SUCCESS
713,3375,4870.41,2023-06-27,SUCCESS
714,1253,125.39,2023-09-10,SUCCESS
715,6997,595.56,2024-09-07,PENDING
716,4674,1560.03,2025-02-20,SUCCESS
717,4531,2548.2,2023-06-21,SUCCESS
718,6882,1084.6,2023-08-01,SUCCESS
719,6950,3682.39,2024-05-13,SUCCESS
720,9522,1790.92,2023-04-26,SUCCESS
721,6242,197.5,2023-08-12,SUCCESS
722,8018,4389.22,2023-11-27,SUCCESS
723,6942,4719.61,2024-09-02,SUCCESS
724,9551,3094.73,2024-12-15,SUCCESS
725,7003,4033.65,2025-02-05,SUCCESS
726,1332,609.95,2022-08-16,SUCCESS
727,4262,1347.76,2024-06-02,SUCCESS
728,7649,1629.53,2022-11-13,SUCCESS
729,9551,4803.96,2023-06-22,SUCCESS
730,5116,2563.55,2022-06-19,SUCCESS
731,4638,42.03,2023-11-24,SUCCESS
732,4855,1904.03,2024-05-29,SUCCESS
733,3178,43.71,2023-09-09,SUCCESS
734,7731,1192.84,2023-08-06,SUCCESS
735,2181,2276.23,2024-02-14,SUCCESS
736,4893,1620.35,2022-12-07,SUCCESS
737,7044,168.51,2023-03-29,SUCCESS
738,138,586.1,2024-05-03,SUCCESS
739,6328,2756.68,2022-08-29,SUCCESS
740,3473,3479.55,2024-02-05,SUCCESS
741,5450,2025.72,2023-05-09,SUCCESS
742,2833,3658.75,2022-05-11,SUCCESS
743,3580,820.85,2024-04-29,SUCCESS
744,5972,614.68,2022-09-06,SUCCESS
745,4165,4198.07,2023-04-13,SUCCESS
746,7942,1699.37,2024-08-06,SUCCESS
747,5570,2164.08,2024-12-22,SUCCESS
748,4301,4738.17,2024-07-25,SUCCESS
749,6270,2123.44,2022-06-26,SUCCESS
750,3819,22.43,2022-11-08,SUCCESS
751,1907,4690.17,2023-05-23,SUCCESS
752,6255,75.52,2023-12-22,SUCCESS
753,761,3313.12,2025-01-09,SUCCESS
754,7831,1617.84,2022-06-21,SUCCESS
755,7351,2354.6,2022-07-20,SUCCESS
756,6239,2738.69,2023-01-09,SUCCESS
757,6091,2045.26,2022-04-04,PENDING
758,6032,3872.97,2024-06-27,SUCCESS
759,7688,4653.88,2023-09-21,SUCCESS
760,9092,436.63,2023-03-12,SUCCESS
761,9912,4002.26,2022-05-19,FAILED
762,8473,647.71,2024-09-28,FAILED
763,1888,405.98,2024-09-27,SUCCESS
764,3267,4779.38,2024-02-16,FAILED
765,667,2449.04,2024-06-30,SUCCESS
766,4189,767.25,2022-03-03,SUCCESS
767,672,2851.94,2022-04-05,SUCCESS
768,6778,1319.87,2022-09-30,SUCCESS
769,7571,2324.22,2022-07-19,SUCCESS
770,7957,3125.17,2023-07-26,SUCCESS
771,5125,4347.0,2023-04-11,SUCCESS
772,5586,20.39,2025-02-23,FAILED
773,4778,1074.63,2022-09-27,SUCCESS
774,3901,485.87,2025-02-13,SUCCESS
775,6678,490.0,2024-08-19,SUCCESS
776,6982,4729.16,2022-04-06,SUCCESS
777,6377,4680.73,2023-11-03,SUCCESS
778,524,3747.79,2022-10-12,SUCCESS
779,2394,3217.1,2022-12-30,SUCCESS
780,2594,4240.61,2022-05-31,SUCCESS
781,9946,296.75,2022-05-31,PENDING
782,7241,601.83,2023-12-24,SUCCESS
783,6938,1588.98,2024-11-08,SUCCESS
784,6191,4163.3,2023-03-11,SUCCESS
785,5241,2363.8,2024-10-08,PENDING
786,6494,2520.36,2022-05-12,SUCCESS
787,2879,1150.18,2023-03-09,SUCCESS
788,4144,3243.7,2024-10-22,SUCCESS
789,3645,4439.77,2022-07-21,SUCCESS
790,4433,1650.92,2024-06-13,SUCCESS
791,1277,3097.83,2024-08-03,SUCCESS
792,5812,1663.09,2023-11-24,SUCCESS
793,303,3964.63,2023-08-16,SUCCESS
794,639,2377.42,2024-05-05,PENDING
795,56,1700.65,2023-08-04,SUCCESS
796,8718,2103.14,2023-03-02,SUCCESS
797,8151,460.68,2024-07-27,SUCCESS
798,2126,4331.26,2022-10-17,PENDING
799,365,4790.55,2022-07-06,SUCCESS
800,6810,2389.68,2024-03-28,SUCCESS
801,4622,1110.58,2023-09-16,SUCCESS
802,5127,3324.96,2024-08-06,SUCCESS
803,5123,2264.65,2022-09-28,SUCCESS
804,1647,1265.24,2023-08-27,SUCCESS
805,919,196.97,2022-10-18,SUCCESS
806,2798,4449.07,2023-03-03,SUCCESS
807,6507,3984.69,2023-05-11,FAILED
808,5871,4145.89,2024-01-28,SUCCESS
809,1532,2202.0,2023-08-29,PENDING
810,8173,3767.51,2024-12-15,SUCCESS
811,3346,2908.22,2024-04-10,SUCCESS
812,7674,1877.0,2023-04-07,SUCCESS
813,6950,4214.5,2023-08-19,SUCCESS
814,6883,4993.79,2023-10-14,SUCCESS
815,1907,4496.92,2024-11-05,SUCCESS
816,3087,3882.08,2023-12-14,FAILED
817,8153,3738.8,2024-12-01,SUCCESS
818,5751,3252.99,2023-06-10,SUCCESS
819,8906,4268.82,2024-01-21,SUCCESS
820,1063,2467.94,2025-02-20,PENDING
821,1977,912.74,2022-08-14,SUCCESS
822,1297,3841.41,2024-11-21,SUCCESS
823,6230,4597.93,2022-03-12,SUCCESS
824,7642,1710.05,2023-12-24,FAILED
825,126,3916.0,2022-05-18,SUCCESS
826,4633,1372.24,2022-09-11,SUCCESS
827,6289,4713.29,2022-04-22,SUCCESS
828,3597,3418.89,2023-02-28,SUCCESS
829,6169,2848.53,2023-12-07,SUCCESS
830,9796,3900.45,2023-11-15,SUCCESS
831,7562,4067.09,2023-12-06,SUCCESS
832,8259,4462.39,2025-01-30,SUCCESS
833,233,4506.09,2022-04-29,PENDING
834,9362,268.19,2024-11-14,SUCCESS
835,6372,618.92,2024-03-25,PENDING
836,4207,4131.17,2022-09-04,SUCCESS
837,9686,4730.53,2023-03-21,SUCCESS
838,7944,1541.82,2024-03-01,SUCCESS
839,6892,47.97,2025-01-14,SUCCESS
840,6739,1616.91,2023-11-11,SUCCESS
841,2473,1917.41,2024-12-02,SUCCESS
842,2740,3806.36,2023-05-30,SUCCESS
843,5402,242.69,2023-06-09,SUCCESS
844,1762,1067.14,2022-06-18,SUCCESS
845,877,4470.37,2025-01-07,SUCCESS
846,3813,778.33,2024-02-10,SUCCESS
847,9505,3797.44,2023-05-30,SUCCESS
848,1461,1809.75,2022-09-11,SUCCESS
849,1734,3314.99,2024-03-17,SUCCESS
850,1606,373.86,2024-04-21,SUCCESS
851,5623,1436.36,2025-01-16,SUCCESS
852,6768,2126.82,2023-01-10,SUCCESS
853,6987,4286.78,2024-06-03,SUCCESS
854,3518,2819.66,2023-06-18,SUCCESS
855,3736,230.9,2022-04-09,SUCCESS
856,9353,4010.32,2024-07-20,SUCCESS
857,8435,277.33,2022-08-27,SUCCESS
858,2591,4672.16,2024-11-26,FAILED
859,1064,1062.53,2022-06-16,SUCCESS
860,4325,2442.19,2024-05-14,SUCCESS
861,9112,366.04,2025-02-10,SUCCESS
862,5343,2810.75,2024-10-30,SUCCESS
863,6,2488.66,2022-10-21,SUCCESS
864,7490,2054.19,2024-03-01,FAILED
865,8660,182.69,2024-05-27,SUCCESS
866,8196,4395.29,2023-12-09,FAILED
867,5967,4014.17,2023-04-06,SUCCESS
868,8838,3166.98,2024-08-15,SUCCESS
869,118,2863.29,2023-07-25,SUCCESS
870,2552,3476.26,2023-07-17,SUCCESS
871,5561,724.23,2023-12-02,SUCCESS
872,4290,4663.56,2024-08-30,SUCCESS
873,847,1426.94,2023-02-22,SUCCESS
874,6317,3284.17,2024-05-24,SUCCESS
875,6470,3035.74,2023-08-01,SUCCESS
876,9334,3184.89,2025-02-26,PENDING
877,8916,4395.37,2023-10-24,SUCCESS
878,225,1483.08,2023-10-21,SUCCESS
879,4209,3746.0,2022-10-04,SUCCESS
880,6284,2993.96,2023-10-22,SUCCESS
881,2049,384.92,2024-05-26,PENDING
882,6234,2073.7,2022-09-19,SUCCESS
883,9766,4190.57,2022-11-12,SUCCESS
884,1829,1580.16,2022-11-24,SUCCESS
885,1918,2413.91,2024-12-10,SUCCESS
886,4235,2445.75,2023-04-16,SUCCESS
887,6989,3091.96,2024-06-13,SUCCESS
888,2027,4420.67,2023-04-19,SUCCESS
889,3745,871.83,2022-05-25,SUCCESS
890,9094,2525.56,2024-05-27,SUCCESS
891,10,2124.21,2022-04-06,SUCCESS
892,261,1483.12,2024-01-02,SUCCESS
893,6039,4598.44,2024-02-27,SUCCESS
894,9866,45.81,2023-09-29,SUCCESS
895,2220,614.91,2023-10-27,SUCCESS
896,7042,3668.06,2023-08-31,SUCCESS
897,2061,1320.89,2022-05-13,SUCCESS
898,5288,3617.28,2022-07-07,SUCCESS
899,1620,4162.11,2023-03-03,SUCCESS
900,8513,1276.81,2022-08-01,SUCCESS
901,1343,963.76,2024-01-10,SUCCESS
902,2833,730.78,2025-02-26,SUCCESS
903,2825,1004.44,2024-03-27,SUCCESS
904,1995,1339.59,2023-09-21,SUCCESS
905,3491,4344.41,2024-02-27,SUCCESS
906,9311,3851.17,2022-11-03,SUCCESS
907,7985,14.21,2022-05-31,SUCCESS
908,1605,4371.23,2022-12-11,SUCCESS
909,236,398.67,2023-03-01,SUCCESS
910,1909,3278.05,2022-12-06,SUCCESS
911,8568,761.62,2023-12-07,SUCCESS
912,3531,316.07,2023-04-05,SUCCESS
913,5257,3800.05,2024-06-04,FAILED
914,2636,2338.68,2022-08-09,SUCCESS
915,8163,2997.32,2024-08-26,SUCCESS
916,9763,2129.64,2024-02-01,PENDING
917,2561,340.52,2024-06-04,SUCCESS
918,5416,3699.39,2023-03-29,PENDING
919,3392,4102.65,2022-11-10,SUCCESS
920,5952,211.9,2022-05-26,PENDING
921,5469,1881.71,2025-02-23,SUCCESS
922,8008,2788.8,2022-03-09,SUCCESS
923,9065,3027.89,2022-11-20,FAILED
924,9445,2892.87,2024-07-14,SUCCESS
925,6414,3466.24,2024-05-14,SUCCESS
926,6942,4834.25,2025-02-04,SUCCESS
927,9507,1955.98,2024-04-17,PENDING
928,4821,2785.33,2025-02-17,SUCCESS
929,2899,3496.9,2023-09-24,SUCCESS
930,7547,2964.16,2024-07-16,SUCCESS
931,78,1936.82,2023-06-17,SUCCESS
932,7578,3122.28,2025-01-03,SUCCESS
933,4228,3252.31,2022-07-01,SUCCESS
934,601,2926.92,2024-03-02,SUCCESS
935,1066,1029.53,2025-01-30,SUCCESS
936,2137,2532.38,2024-05-20,PENDING
937,9511,4422.36,2023-10-25,SUCCESS
938,6944,4343.67,2023-11-02,PENDING
939,7805,3755.19,2024-12-28,SUCCESS
940,6566,3487.49,2022-03-06,SUCCESS
941,5985,770.63,2023-07-19,SUCCESS
942,5143,2300.03,2022-11-08,FAILED
943,4671,559.2,2022-09-18,SUCCESS
944,2191,4087.34,2024-02-06,SUCCESS
945,9185,1458.76,2022-08-18,SUCCESS
946,2713,3835.49,2022-11-28,PENDING
947,2193,4073.82,2024-04-19,SUCCESS
948,1249,4463.02,2024-02-01,SUCCESS
949,4034,3770.38,2023-12-23,SUCCESS
950,1998,2825.82,2024-03-13,SUCCESS
951,3688,2992.93,2023-03-08,SUCCESS
952,4019,1606.31,2024-06-14,FAILED
953,1971,889.1,2023-10-19,SUCCESS
954,8390,657.53,2022-09-13,SUCCESS
955,5766,914.21,2024-07-04,FAILED
956,1203,4670.09,2022-09-21,SUCCESS
957,8136,826.34,2023-04-28,SUCCESS
958,5568,3620.07,2024-05-25,SUCCESS
959,7668,927.22,2023-02-23,PENDING
960,5743,4876.57,2024-07-05,FAILED
961,5789,1836.09,2023-05-24,SUCCESS
962,5409,2063.62,2024-10-16,SUCCESS
963,8670,2025.54,2022-12-18,SUCCESS
964,9447,4083.21,2024-06-06,SUCCESS
965,923,1095.36,2023-04-07,SUCCESS
966,420,4155.97,2022-03-28,SUCCESS
967,2205,3287.01,2023-06-08,FAILED
968,1121,1105.3,2022-06-01,SUCCESS
969,951,331.71,2023-12-22,SUCCESS
970,2337,3876.09,2023-09-19,SUCCESS
971,5374,1098.72,2024-08-08,SUCCESS
972,2244,4445.89,2022-04-13,SUCCESS
973,2646,653.28,2022-10-18,SUCCESS
974,4613,3083.74,2024-03-27,SUCCESS
975,1866,3462.38,2023-07-22,SUCCESS
976,6029,3290.22,2023-03-04,SUCCESS
977,7327,1583.57,2023-08-21,SUCCESS
978,6372,4378.24,2024-08-13,SUCCESS
979,6360,3850.18,2022-08-23,SUCCESS
980,7864,2553.48,2024-05-29,SUCCESS
981,3229,3018.45,2024-07-03,SUCCESS
982,3720,2834.02,2024-11-09,SUCCESS
983,2372,4733.76,2025-01-06,FAILED
984,2892,4482.58,2023-07-25,SUCCESS
985,3757,1181.31,2024-02-18,FAILED
986,4226,1317.49,2024-04-09,SUCCESS
987,95,4907.28,2023-03-09,SUCCESS
988,2675,1186.62,2024-06-05,FAILED
989,6899,4767.63,2024-01-13,SUCCESS
990,794,3250.52,2023-12-31,SUCCESS
991,2117,255.3,2022-08-17,SUCCESS
992,5780,1681.96,2023-01-30,PENDING
993,6167,2383.39,2024-01-30,PENDING
994,815,4166.3,2024-10-05,SUCCESS
995,346,1646.28,2024-06-12,SUCCESS
996,8555,1556.34,2025-02-15,SUCCESS
997,2444,4601.71,2022-10-23,SUCCESS
998,7784,399.78,2023-06-16,SUCCESS
999,985,2759.85,2022-11-24,SUCCESS
1000,7791,2523.68,2023-04-09,SUCCESS
1001,9832,291.39,2024-05-25,SUCCESS
1002,828,443.36,2022-07-25,SUCCESS
1003,3532,1912.93,2023-01-11,SUCCESS
1004,7148,675.14,2023-04-05,SUCCESS
1005,4452,2392.97,2024-11-21,FAILED
1006,3877,3046.4,2023-07-29,SUCCESS
1007,5960,3458.53,2024-07-05,SUCCESS
1008,127,2734.62,2022-07-09,SUCCESS
1009,3178,1901.4,2023-12-02,SUCCESS
1010,8796,653.14,2025-01-01,SUCCESS
1011,6025,1241.19,2023-10-27,SUCCESS
1012,5110,2100.01,2025-02-15,SUCCESS
1013,4147,4620.95,2024-09-03,SUCCESS
1014,7197,1016.99,2023-12-31,SUCCESS
1015,3369,2069.65,2024-09-25,SUCCESS
1016,3798,3662.88,2024-09-15,SUCCESS
1017,1793,3527.49,2023-12-31,SUCCESS
1018,5733,4828.14,2024-03-10,SUCCESS
1019,3477,958.55,2024-07-19,SUCCESS
1020,3418,87.52,2024-07-09,FAILED
1021,1646,1615.0,2023-09-07,SUCCESS
1022,9398,752.71,2025-02-28,SUCCESS
1023,3031,2744.6,2024-05-26,FAILED
1024,2873,4494.4,2024-12-20,SUCCESS
1025,3073,3442.69,2023-02-14,SUCCESS
1026,1855,683.32,2025-01-02,SUCCESS
1027,4022,584.87,2023-02-22,SUCCESS
1028,4663,4557.69,2023-08-23,SUCCESS
1029,6515,2440.61,2022-05-31,SUCCESS
1030,5032,4618.75,2022-06-19,PENDING
1031,2709,3682.41,2022-03-25,SUCCESS
1032,7113,4966.78,2024-08-08,SUCCESS
1033,9525,4356.78,2023-03-04,SUCCESS
1034,8394,2073.99,2023-04-30,SUCCESS
1035,3508,3792.35,2024-09-06,SUCCESS
1036,6457,2358.78,2024-11-08,FAILED
1037,4213,1169.2,2023-12-16,SUCCESS
1038,7971,1208.94,2022-04-04,SUCCESS
1039,8767,1989.62,2024-06-19,SUCCESS
1040,537,561.77,2023-07-20,SUCCESS
1041,1626,892.94,2023-09-24,SUCCESS
1042,7974,2505.54,2024-04-02,PENDING
1043,8578,4769.84,2023-01-24,SUCCESS
1044,8071,2890.54,2024-08-12,SUCCESS
1045,8667,2045.44,2024-10-13,SUCCESS
1046,8610,1217.29,2024-08-05,SUCCESS
1047,6491,983.53,2024-02-10,SUCCESS
1048,3601,3293.74,2023-02-24,SUCCESS
1049,6784,4242.38,2023-03-30,SUCCESS
1050,9147,1997.29,2025-02-20,SUCCESS
1051,4972,2755.54,2024-07-30,SUCCESS
1052,1206,3535.1,2023-08-12,SUCCESS
1053,1991,296.19,2023-10-29,SUCCESS
1054,5300,1757.73,2023-08-06,SUCCESS
1055,3573,3650.12,2023-12-10,SUCCESS
1056,5976,3424.67,2025-01-01,SUCCESS
1057,6321,271.47,2024-10-27,SUCCESS
1058,4381,1192.9,2024-07-29,SUCCESS
1059,4758,3401.39,2022-03-23,SUCCESS
1060,2714,1360.72,2022-10-03,SUCCESS
1061,5589,4072.98,2023-10-12,SUCCESS
1062,967,152.38,2023-08-07,SUCCESS
1063,4945,955.78,2022-09-03,SUCCESS
1064,3433,1410.16,2023-12-17,SUCCESS
1065,689,4626.82,2022-04-10,PENDING
1066,4244,3982.61,2023-01-24,SUCCESS
1067,3702,4421.3,2022-12-10,SUCCESS
1068,8534,2205.19,2022-07-29,SUCCESS
1069,5183,4113.7,2023-07-06,SUCCESS
1070,9917,4268.2,2023-03-10,SUCCESS
1071,6705,2002.78,2022-10-08,FAILED
1072,4423,4972.34,2022-12-24,SUCCESS
1073,9985,4256.94,2022-07-18,SUCCESS
1074,1760,4870.61,2023-05-18,SUCCESS
1075,9182,4333.15,2024-01-09,FAILED
1076,2483,3882.14,2022-10-25,SUCCESS
1077,8059,4719.5,2024-05-15,SUCCESS
1078,952,2102.0,2024-04-06,FAILED
1079,8915,3917.75,2024-03-19,SUCCESS
1080,2080,1068.39,2022-11-10,SUCCESS
1081,2718,3665.31,2022-10-10,SUCCESS
1082,4525,3927.84,2024-09-04,SUCCESS
1083,9693,3584.04,2024-01-26,SUCCESS
1084,8478,4249.82,2024-10-27,SUCCESS
1085,7312,2069.61,2024-09-18,SUCCESS
1086,7187,2726.12,2024-06-02,SUCCESS
1087,2066,58.28,2024-09-21,SUCCESS
1088,769,734.54,2024-07-31,SUCCESS
1089,5491,3222.75,2022-04-12,SUCCESS
1090,6646,2813.77,2025-02-13,SUCCESS
1091,5084,990.68,2023-04-09,FAILED
1092,5233,1221.11,2023-03-28,SUCCESS
1093,5798,1723.69,2023-02-04,SUCCESS
1094,9139,3583.49,2024-08-24,SUCCESS
1095,4927,3050.53,2024-04-16,SUCCESS
1096,6017,352.51,2022-03-03,SUCCESS
1097,3336,3800.9,2022-11-21,SUCCESS
1098,8039,1316.98,2024-07-09,SUCCESS
1099,4874,3360.44,2024-12-23,SUCCESS
1100,1482,621.2,2023-11-09,SUCCESS
1101,6306,4989.62,2022-12-06,SUCCESS
1102,3452,406.27,2022-08-24,SUCCESS
1103,55,3709.96,2023-07-29,SUCCESS
1104,7644,2708.95,2023-05-11,SUCCESS
1105,3463,434.27,2023-04-17,SUCCESS
1106,833,138.92,2024-04-06,FAILED
1107,5955,1816.52,2024-09-23,SUCCESS
1108,8520,4012.11,2022-10-13,SUCCESS
1109,7222,210.55,2023-12-15,SUCCESS
1110,3311,3523.47,2022-05-23,SUCCESS
1111,3301,3278.6,2023-05-17,SUCCESS
1112,6723,1331.36,2022-04-06,SUCCESS
1113,7219,392.07,2023-12-29,SUCCESS
1114,7777,4577.03,2024-11-28,SUCCESS
1115,3676,1505.25,2023-07-23,SUCCESS
1116,3055,561.36,2023-06-17,SUCCESS
1117,7971,3409.18,2023-04-05,SUCCESS
1118,2144,1087.32,2023-09-11,SUCCESS
1119,5208,2380.78,2023-02-02,FAILED
1120,9504,256.78,2023-11-28,SUCCESS
1121,2539,4964.95,2025-02-28,SUCCESS
1122,4548,2240.87,2024-11-09,FAILED
1123,5620,4995.55,2024-04-19,PENDING
1124,8357,1931.45,2022-03-11,SUCCESS
1125,6613,1742.52,2022-06-24,SUCCESS
1126,5006,4573.29,2022-07-20,SUCCESS
1127,823,1650.68,2022-08-24,SUCCESS
1128,944,2162.87,2022-07-25,SUCCESS
1129,6151,395.16,2022-06-24,SUCCESS
1130,4426,4777.53,2024-04-11,FAILED
1131,8967,430.33,2024-07-14,SUCCESS
1132,2199,3857.07,2022-11-27,SUCCESS
1133,4243,2695.38,2022-04-03,SUCCESS
1134,3696,311.72,2023-11-13,FAILED
1135,3453,13.51,2024-02-21,SUCCESS
1136,9107,4678.09,2022-11-27,SUCCESS
1137,1309,3712.16,2022-05-05,SUCCESS
1138,4178,3433.75,2024-07-11,SUCCESS
1139,8706,2195.59,2024-09-01,PENDING
1140,6853,1196.88,2024-08-07,SUCCESS
1141,6036,3400.92,2023-12-15,SUCCESS
1142,3595,3043.46,2024-07-10,SUCCESS
1143,4842,3633.08,2024-02-03,SUCCESS
1144,1410,1832.13,2022-04-04,FAILED
1145,4567,4934.68,2024-10-23,SUCCESS
1146,4492,339.71,2022-03-12,SUCCESS
1147,1556,403.11,2022-05-07,SUCCESS
1148,805,4584.79,2022-06-13,SUCCESS
1149,1280,3240.29,2024-07-26,SUCCESS
1150,7084,1635.04,2022-05-07,SUCCESS
1151,5987,3810.95,2022-05-16,SUCCESS
1152,5620,2266.6,2025-01-23,SUCCESS
1153,1388,110.5,2022-07-25,PENDING
1154,2680,3257.26,2022-03-28,SUCCESS
1155,2107,1219.34,2022-05-10,SUCCESS
1156,8174,581.1,2025-01-16,SUCCESS
1157,4224,1130.24,2023-09-05,SUCCESS
1158,4832,2383.41,2022-09-19,FAILED
1159,2769,254.03,2022-07-09,SUCCESS
1160,3187,4416.35,2024-01-11,SUCCESS
1161,2574,2801.79,2024-03-21,SUCCESS
1162,2600,1468.52,2024-09-28,SUCCESS
1163,4034,3436.59,2024-09-03,SUCCESS
1164,8429,4022.16,2022-03-30,SUCCESS
1165,1305,3071.55,2023-03-22,SUCCESS
1166,7369,1016.46,2022-06-15,FAILED
1167,5878,555.89,2022-07-01,SUCCESS
1168,1302,4300.2,2024-04-27,SUCCESS
1169,2542,1177.26,2024-08-24,SUCCESS
1170,2052,105.31,2023-06-04,SUCCESS
1171,6810,3216.3,2023-12-22,SUCCESS
1172,8634,768.66,2023-05-21,SUCCESS
1173,8997,4954.89,2025-02-13,FAILED
1174,75,4349.31,2024-07-18,SUCCESS
1175,6982,3044.19,2024-08-02,SUCCESS
1176,5476,4170.16,2024-07-21,SUCCESS
1177,8233,2355.33,2023-02-17,SUCCESS
1178,7185,3943.49,2022-12-04,SUCCESS
1179,5797,3234.44,2025-02-25,SUCCESS
1180,7142,148.08,2024-06-21,FAILED
1181,1623,4744.04,2022-12-14,SUCCESS
1182,8042,4305.29,2025-01-17,SUCCESS
